534
datahora_UTC,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,qjus,etp
2018-10-14 00:00:00+00:00,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,4.818,0.000
2018-10-14 06:00:00+00:00,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,0.310,5.080,0.000
2018-10-14 12:00:00+00:00,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,5.400,2.217
2018-10-14 18:00:00+00:00,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,2.010,5.857,2.217
2018-10-15 00:00:00+00:00,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,3.480,7.538,0.000
2018-10-15 06:00:00+00:00,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,16.430,8.705,0.000
2018-10-15 12:00:00+00:00,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,0.450,9.883,1.803
2018-10-15 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.465,1.803
2018-10-16 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.212,0.000
2018-10-16 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.997,0.000
2018-10-16 12:00:00+00:00,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,11.502,2.005
2018-10-16 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.037,2.005
2018-10-17 00:00:00+00:00,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.490,8.650,0.000
2018-10-17 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.215,0.000
2018-10-17 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.120,2.521
2018-10-17 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.160,2.521
2018-10-18 00:00:00+00:00,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,34.190,16.097,0.000
2018-10-18 06:00:00+00:00,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,1.700,33.228,0.000
2018-10-18 12:00:00+00:00,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,0.110,28.205,2.293
2018-10-18 18:00:00+00:00,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,27.275,2.293
2018-10-19 00:00:00+00:00,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,14.130,24.407,0.000
2018-10-19 06:00:00+00:00,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,0.140,22.722,0.000
2018-10-19 12:00:00+00:00,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,20.847,2.581
2018-10-19 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.473,2.581
2018-10-20 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.170,0.000
2018-10-20 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.782,0.000
2018-10-20 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.328,2.275
2018-10-20 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.178,2.275
2018-10-21 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.367,0.000
2018-10-21 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.860,0.000
2018-10-21 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.447,2.150
2018-10-21 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.023,2.150
2018-10-22 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.930,0.000
2018-10-22 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.955,0.000
2018-10-22 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.767,2.315
2018-10-22 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.482,2.315
2018-10-23 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.382,0.000
2018-10-23 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.373,0.000
2018-10-23 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.273,2.096
2018-10-23 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.897,2.096
2018-10-24 00:00:00+00:00,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,22.070,8.357,0.000
2018-10-24 06:00:00+00:00,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,16.337,0.000
2018-10-24 12:00:00+00:00,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,6.290,11.775,2.238
2018-10-24 18:00:00+00:00,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,8.660,13.343,2.238
2018-10-25 00:00:00+00:00,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,4.230,15.100,0.000
2018-10-25 06:00:00+00:00,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,4.000,15.873,0.000
2018-10-25 12:00:00+00:00,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,0.370,15.208,1.797
2018-10-25 18:00:00+00:00,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,1.540,14.477,1.797
2018-10-26 00:00:00+00:00,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,6.220,13.493,0.000
2018-10-26 06:00:00+00:00,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,13.480,0.000
2018-10-26 12:00:00+00:00,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,13.355,1.793
2018-10-26 18:00:00+00:00,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,0.390,13.843,1.793
2018-10-27 00:00:00+00:00,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,24.540,19.538,0.000
2018-10-27 06:00:00+00:00,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,21.600,28.630,0.000
2018-10-27 12:00:00+00:00,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,0.710,29.303,2.221
2018-10-27 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.800,2.221
2018-10-28 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.277,0.000
2018-10-28 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.448,0.000
2018-10-28 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.717,2.305
